# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float64}
# - {name: time, unit: d, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: uncertainty, datatype: float64}
# - {name: planet_model, datatype: float64}
# - {name: systematics_model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# meta: {name: WASP-39b, time_label: Time from Mid-Transit, tscale: linear, wscale: log}
# schema: astropy-2.0
wavelength time flux uncertainty planet_model systematics_model model residuals
4.281326794105858 -0.09913998684107428 1.0002060865303424 0.0003879508358981882 1.0 1.004075206621296 0.9999856244471879 0.00022046208315451565
4.281326794105858 -0.09845445146977072 1.0000909009301555 0.00038795168767193625 1.0 1.0040730021073596 0.9999856085097214 0.00010529242043411102
4.281326794105858 -0.09776891609846716 1.0002007610378787 0.0003879525344270542 1.0 1.0040708105919605 0.999985599591868 0.0002151614460107476
4.281326794105858 -0.09708338119282489 1.0001688016598782 0.00038795340274911636 1.0 1.0040685632683628 0.9999855836356787 0.00018321802419951627
4.281326794105858 -0.09639784582152133 0.9994475682172744 0.0003879542348056656 1.0 1.0040664098137824 0.9999855629230465 -0.0005379947057720935
4.281326794105858 -0.09571231091587906 1.0006629536724712 0.000387955059205105 1.0 1.004064276185761 0.999985554203245 0.0006773994692261809
4.281326794105858 -0.0950267755445755 1.0002063623804653 0.0003879558945002209 1.0 1.0040621143678898 0.9999855366058241 0.0002208257746412201
4.281326794105858 -0.09434124017327195 0.9999936526949932 0.00038795671148592135 1.0 1.0040599999454156 0.9999855198971803 8.132797812865356e-06
4.281326794105858 -0.09365570526762967 0.9999820775986296 0.0003879575712654054 1.0 1.0040577747789214 0.9999855039365073 -3.4263378777543707e-06
4.281326794105858 -0.0929701703619874 1.000452859059983 0.0003879583780945153 1.0 1.004055686660488 0.9999854869959544 0.0004673720640286927
4.281326794105858 -0.09228463499068384 1.0003392770140689 0.00038795919029184793 1.0 1.0040535846575689 0.9999854755300627 0.0003538014840062109
4.281326794105858 -0.09159909961938029 1.0002539354715074 0.0003879600148843853 1.0 1.0040514505843106 0.9999854577623772 0.0002684777091301882
4.281326794105858 -0.09091356471373802 0.9997313020789588 0.00038796083949201303 1.0 1.00404931648107 0.9999854431674505 -0.000254141088491755
4.281326794105858 -0.09022802980809574 1.0005100363500086 0.00038796162186049916 1.0 1.0040472917020726 0.9999854372809477 0.0005245990690608826
4.281326794105858 -0.08954249443679219 1.0006213670993116 0.00038796242650587245 1.0 1.0040452092787433 0.9999854251435506 0.0006359419557609991
4.281326794105858 -0.08885695906548863 0.9998030594776349 0.0003879631840247839 1.0 1.0040432488266557 0.999985417031562 -0.00018235755392703723
4.281326794105858 -0.08817142415984636 1.0005857754462735 0.00038796396916464097 1.0 1.0040412168998907 0.9999854040723711 0.000600371373902342
4.281326794105858 -0.0874858887885428 1.0002932781940923 0.00038796472964499734 1.0 1.0040392487992773 0.9999853948717278 0.00030788332236453275
4.281326794105858 -0.08680035388290053 1.0006704727747036 0.0003879655050946101 1.0 1.004037241966617 0.9999853867910122 0.0006850859836913248
4.281326794105858 -0.08611481851159697 0.999572893362068 0.0003879662993084728 1.0 1.0040351865811423 0.9999853790752015 -0.00041248571313345916
4.281326794105858 -0.08542928314029341 1.000359987274474 0.00038796708257831985 1.0 1.004033159526471 0.9999853703952636 0.00037461687921036546
4.281326794105858 -0.08474374823465114 0.999104200995808 0.00038796782791336934 1.0 1.004031230652346 0.9999853592936739 -0.0008811582978659471
4.281326794105858 -0.08405821332900887 1.0003786733978226 0.00038796860938999505 1.0 1.0040292082543498 0.9999853451627967 0.00039332823502591374
4.281326794105858 -0.08337267795770531 1.0003129983818313 0.0003879693573661385 1.0 1.0040272725605097 0.9999853355697388 0.0003276628120925107
4.281326794105858 -0.08268714258640175 1.000519343923412 0.0003879700779162409 1.0 1.0040254078498136 0.999985329924887 0.0005340139985249293
4.281326794105858 -0.08200160768075948 1.000026309572233 0.00038797082835775973 1.0 1.0040234657905223 0.9999853215643428 4.098800789020807e-05
4.281326794105858 -0.08131607277511721 0.9999769887026843 0.00038797158725419945 1.0 1.0040215018584753 0.9999853092888027 -8.320586118437667e-06
4.281326794105858 -0.08063053740381365 0.9999923543285849 0.0003879723147986226 1.0 1.0040196190688624 0.9999853062413325 7.048087252381485e-06
4.281326794105858 -0.07994500203251009 0.9998409876616776 0.00038797303758659633 1.0 1.0040177485953095 0.9999852962064056 -0.00014430854472802235
4.281326794105858 -0.07925946712686782 1.0004166936462326 0.0003879737771938382 1.0 1.004015834603072 0.9999852846358458 0.00043140901038685175
4.281326794105858 -0.07857393175556426 0.9995796791737221 0.0003879745035559772 1.0 1.0040139548942701 0.9999852745722144 -0.00040559539849227555
4.281326794105858 -0.07788839684992199 1.0001340545741306 0.0003879752087926167 1.0 1.0040121298616098 0.9999852635000339 0.00014879107409671022
4.281326794105858 -0.07720286147861843 1.0001491977433963 0.00038797591874107566 1.0 1.0040102926422618 0.9999852530999589 0.0001639446434373859
4.281326794105858 -0.07651732610731488 0.9999836492886909 0.0003879766359064674 1.0 1.0040084367536124 0.9999852437790616 -1.5944903707376668e-06
4.281326794105858 -0.0758317912016726 1.0003244285807964 0.00038797732493178294 1.0 1.0040066536926306 0.9999852371672344 0.0003391914135619789
4.281326794105858 -0.07514625629603033 0.9998745706783044 0.0003879780120671782 1.0 1.0040048755286952 0.9999852333319932 -0.00011066265368875339
4.281326794105858 -0.07446072092472678 0.9999081393631178 0.0003879787226601482 1.0 1.0040030366680444 0.9999852345129254 -7.709514980758225e-05
4.281326794105858 -0.07377518555342322 0.9998575878377236 0.0003879794152159916 1.0 1.004001244490051 0.9999852297641512 -0.00012764192642755745
4.281326794105858 -0.07308965064778095 0.9998739261699624 0.00038798013683635107 1.0 1.0039993771064657 0.9999852237983081 -0.00011129762834571899
4.281326794105858 -0.07240411574213867 1.0002910625110273 0.0003879808442957204 1.0 1.003997546374932 0.9999852143053856 0.0003058482056417233
4.281326794105858 -0.07171858037083512 0.9996077165178787 0.0003879815282681332 1.0 1.0039957764282355 0.9999852056830915 -0.000377489165212741
4.281326794105858 -0.07103304499953156 0.9994456711458412 0.0003879822340795698 1.0 1.003993949974241 0.9999851933263295 -0.000539522180488361
4.281326794105858 -0.070347509628228 1.000078318658147 0.00038798293112318397 1.0 1.003992146215582 0.9999851906267314 9.312803141559023e-05
4.281326794105858 -0.06966197472258573 0.9999639277878951 0.00038798359646945483 1.0 1.0039904244870437 0.9999851836748942 -2.1255886999083096e-05
4.281326794105858 -0.06897643981694346 0.999713476408965 0.00038798428192304444 1.0 1.0039886507326095 0.9999851789884393 -0.00027170257947428667
4.281326794105858 -0.0682909044456399 0.9998365528830099 0.0003879849379538707 1.0 1.0039869531215952 0.9999851784214719 -0.00014862553846206605
4.281326794105858 -0.06760536907433634 0.9999267679277449 0.00038798559529123225 1.0 1.0039852521354173 0.9999851716913819 -5.840376363697164e-05
4.281326794105858 -0.06691983416869407 1.0002311342301267 0.00038798625261212506 1.0 1.003983551197619 0.9999851627981956 0.00024597143193105797
4.281326794105858 -0.0662342992630518 0.9995393191518159 0.0003879868827363761 1.0 1.0039819206415064 0.9999851582270575 -0.00044583907524153865
4.281326794105858 -0.06554876389174824 0.999452757942214 0.0003879875412869868 1.0 1.0039802165329033 0.9999851555273425 -0.0005323975851284635
4.281326794105858 -0.06486322852044468 0.9994734773084301 0.00038798818762458 1.0 1.0039785440331277 0.9999851512418512 -0.0005116739334211085
4.281326794105858 -0.06417769361480241 1.0003457162753933 0.0003879888396881377 1.0 1.0039768567221685 0.9999851451115664 0.0003605711638268172
4.281326794105858 -0.06349215870916014 0.9997797427538776 0.0003879895050264622 1.0 1.0039751350666313 0.9999851446808021 -0.00020540192692453108
4.281326794105858 -0.06280662333785658 0.9998641814518022 0.0003879901713767305 1.0 1.0039734107984668 0.9999851402057895 -0.00012095875398732137
4.281326794105858 -0.062121087966553024 1.0000517377999094 0.00038799080707344833 1.0 1.0039717658558795 0.9999851400773568 6.65977225525749e-05
4.281326794105858 -0.061435552595249465 1.0005247597948084 0.00038799147057370134 1.0 1.0039700489740118 0.9999851340037909 0.0005396257910175173
4.281326794105858 -0.060750017689607194 0.9997413480831083 0.00038799211803684834 1.0 1.0039683735956286 0.9999851324006702 -0.00024378431756189034
4.281326794105858 -0.06006448278396492 1.0001292738633651 0.0003879927528919132 1.0 1.0039667308474016 0.9999851304689767 0.0001441433943883963
4.281326794105858 -0.059378947412661365 1.0003144212648198 0.0003879933719902209 1.0 1.0039651288764688 0.9999851308983339 0.0003292903664859903
4.281326794105858 -0.058693412041357806 0.9996913761013085 0.000387994229667061 0.9999251362090096 1.003962909571197 0.9999124859697733 -0.0002211098684647972
4.281326794105858 -0.058007877135715535 0.999224630609561 0.0003879948100535904 0.9995953032408108 1.0039614077816532 0.999584698779536 -0.0003600681699750252
4.281326794105858 -0.057322342230073264 0.9985539938017617 0.0003879952110166342 0.9991220047752215 1.0039603702651827 0.9991128726954939 -0.0005588788937321842
4.281326794105858 -0.056636806858769706 0.9994284833410632 0.0003879958905714165 0.998545522851369 1.0039586118803971 0.9985377067754618 0.0008907765656013256
4.281326794105858 -0.05595127148746615 0.9980744260446525 0.00038799646935365646 0.9978865711210472 1.003957114254877 0.9978798899253187 0.0001945361193337325
4.281326794105858 -0.05526573658182388 0.9975505521843007 0.0003879970105132009 0.997159549099125 1.0039557139838444 0.9971539385000584 0.00039661368424226406
4.281326794105858 -0.054580201676181606 0.9961988565059496 0.0003879977114765051 0.9963751142014896 1.0039539002202738 0.9963704906952747 -0.00017163418932508723
4.281326794105858 -0.05389466630487805 0.9956891050454247 0.00038799828970518597 0.9955418084461596 1.0039524040411545 0.9955380881624744 0.0001510168829503833
4.281326794105858 -0.05320913093357449 0.9946028316390016 0.0003879989253339365 0.9946673427331114 1.0039507593432688 0.9946644873916591 -6.165575265748569e-05
4.281326794105858 -0.05252359556227093 0.9932956732051414 0.0003879996080012658 0.9937584662321524 1.0039489929384335 0.9937564166964111 -0.0004607434912696773
4.281326794105858 -0.05183806065662866 0.9936783143219488 0.0003880002779480948 0.9928210184306349 1.0039472594539942 0.9928197138712306 0.0008586004507181721
4.281326794105858 -0.05115252575098639 0.9917790997056333 0.0003880010166053029 0.9918609317411515 1.0039453481886933 0.9918603660855246 -8.126637989136487e-05
4.281326794105858 -0.05046699037968283 0.9910833585420947 0.00038800171805424894 0.9908837635053518 1.003943533205992 0.9908838929455872 0.00019946559650751983
4.281326794105858 -0.04978145500837927 0.9897222739234497 0.0003880024118241391 0.9898947093860566 1.0039417380991227 0.9898955239928238 -0.00017325006937407572
4.281326794105858 -0.049095920102737 0.9892691956104225 0.0003880028657510629 0.9888984929732656 1.003940563581548 0.98889996214231 0.00036923346811246205
4.281326794105858 -0.04841038519709473 0.9877293779151513 0.00038800362257833664 0.9879011813112831 1.003938605327667 0.987903312598072 -0.00017393468292070668
4.281326794105858 -0.04772484982579117 0.9875573664517433 0.00038800423387475486 0.9869077244463603 1.0039370236333969 0.986910495076581 0.0006468713751622834
4.281326794105858 -0.04703931445448761 0.9857156374101427 0.0003880048136992478 0.9859235956928062 1.003935523375526 0.9859270004040551 -0.00021136299391244506
4.281326794105858 -0.04635377954884534 0.9854409314654365 0.00038800549511843515 0.9849549423668762 1.0039337602537737 0.9849590012822685 0.00048193018316800007
4.281326794105858 -0.04566824464320307 0.9843046833730238 0.00038800589879947665 0.9840069665707907 1.0039327157618543 0.9840117143326538 0.0002929690403700169
4.281326794105858 -0.04498270927189951 0.9827934062068258 0.0003880066865488142 0.9830879605631402 1.003930677530661 0.9830934173047692 -0.00030001109794342007
4.281326794105858 -0.044297173900595954 0.9823719071990005 0.00038800721671965855 0.9822047177394344 1.0039293057655183 0.9822108873938864 0.000161019805114071
4.281326794105858 -0.043611638529292396 0.9818955366486518 0.00038800796285606756 0.98136609523355 1.003927375216976 0.9813730364760337 0.0005225001726181233
4.281326794105858 -0.042926103623650125 0.9807182579699959 0.0003880084207745853 0.9805813529144416 1.0039261904052272 0.98058909973106 0.00012915823893588918
4.281326794105858 -0.042240568718007854 0.9795744150875747 0.0003880090436956722 0.9798647336962757 1.0039245786727073 0.9798734064260953 -0.00029899133852062665
4.281326794105858 -0.041555033346704295 0.9791983145313123 0.0003880094849803258 0.979233087243686 1.0039234369054901 0.9792428495386879 -4.453500737555682e-05
4.281326794105858 -0.04086949797540074 0.980054449345242 0.00038801006696493484 0.9787144373133713 1.0039219310992271 0.9787255827340432 0.001328866611198798
4.281326794105858 -0.040183963069758466 0.9780783260855439 0.0003880110310071799 0.978377752678675 1.0039194367805737 0.9783917318660744 -0.00031340578053051793
4.281326794105858 -0.039498428164116195 0.9786488039474235 0.0003880116034857673 0.9782892230786504 1.0039179555816202 0.9783038468034079 0.00034495714401561184
4.281326794105858 -0.03881289279281264 0.9783674228839454 0.0003880121326920895 0.9782213260406225 1.0039165863467838 0.9782358565408027 0.00013156634314270832
4.281326794105858 -0.03812735742150908 0.978499562079263 0.00038801259746182716 0.9781593895509583 1.0039153838341552 0.9781738154988715 0.00032574658039152826
4.281326794105858 -0.03744182251586681 0.9776015845308468 0.0003880128614198501 0.9781012561793041 1.0039147008889588 0.9781156378164132 -0.0005140532855664182
4.281326794105858 -0.036756287610224536 0.9779325529584176 0.0003880134732980689 0.9780478153661123 1.0039131177647085 0.978062164022262 -0.00012961106384434817
4.281326794105858 -0.03607075223892098 0.9777790379583924 0.0003880141063283529 0.977997309536202 1.003911479918569 0.9780116671661816 -0.00023262920778921448
4.281326794105858 -0.03538521686761742 0.9777457662370174 0.00038801453650687154 0.9779498336371375 1.0039103669160585 0.9779642252858008 -0.00021845904878348144
4.281326794105858 -0.03469968149631386 0.9781744980055829 0.000388015036609669 0.9779050881375517 1.0039090730012987 0.9779195317159737 0.0002549662896091931
4.281326794105858 -0.03401414659067159 0.9783344440533039 0.00038801553384801247 0.9778626181804155 1.0039077865010406 0.97787708210352 0.00045736194978396316
4.281326794105858 -0.03332861168502932 0.9774482842607259 0.0003880161405407317 0.9778225072966339 1.0039062168149342 0.9778370187803846 -0.00038873451965870665
4.281326794105858 -0.03264307631372576 0.9775640505722885 0.0003880165815327127 0.9777841140995677 1.0039050758467067 0.9777987109122845 -0.0002346603399960845
4.281326794105858 -0.0319575409424222 0.9778153612017308 0.00038801709222524724 0.9777476241336186 1.0039037545471097 0.9777623311032659 5.3030098464912356e-05
4.281326794105858 -0.03127200603677993 0.9781898452589891 0.0003880176432427239 0.9777127900955657 1.0039023289198907 0.9777276320615059 0.00046221319748318557
4.281326794105858 -0.03058647113113766 0.9774172375274753 0.00038801812049872944 0.9776795548503215 1.003901094136281 0.9776944983862286 -0.0002772608587532366
4.281326794105858 -0.029900935759834102 0.9770841255510676 0.0003880186041369862 0.9776476825386995 1.0038998428432502 0.9776627484690055 -0.0005786229179378655
4.281326794105858 -0.029215400388530544 0.9777501852301714 0.0003880190777754739 0.9776172213742408 1.0038986174251443 0.9776323955700333 0.00011778966013809011
4.281326794105858 -0.028529865482888273 0.9774439217491487 0.000388019459049749 0.9775878465659689 1.003897630977922 0.9776031348746037 -0.00015921312545497113
4.281326794105858 -0.027844330111584714 0.9772812220573572 0.00038802003149495014 0.9775601286006889 1.0038961499296908 0.9775755613761872 -0.00029433931882993924
4.281326794105858 -0.027158795205942443 0.977737154930362 0.00038802051356558523 0.9775336279006328 1.0038949027047692 0.977549198646256 0.0001879562841059501
4.281326794105858 -0.026473259834638885 0.9769489660325439 0.0003880210463661849 0.977508207168789 1.00389352423365 0.977523890434742 -0.0005749244021980848
4.281326794105858 -0.025787724463335326 0.977681569978523 0.00038802153747744927 0.9774836745964274 1.0038922536252677 0.9774994768177159 0.00018209316080708415
4.281326794105858 -0.025102189557693055 0.977902449237669 0.00038802187455439706 0.9774600923428943 1.003891381537999 0.9774760576881512 0.0004263915495178461
4.281326794105858 -0.024416654652050784 0.9774001535329774 0.0003880224362444548 0.9774375184937262 1.003889928333866 0.977453643526689 -5.3489993711575146e-05
4.281326794105858 -0.023731119280747226 0.9774447670615819 0.0003880229264053666 0.977415792148386 1.003888660193328 0.9774320640235596 1.2703038022254809e-05
4.281326794105858 -0.023045583909443668 0.9775863180035235 0.0003880234228277902 0.9773952172251344 1.0038873758563207 0.9774116285284724 0.0001746894750510597
4.281326794105858 -0.022360049003801397 0.9774909837389305 0.0003880240155402251 0.97737548148939 1.0038858424034747 0.9773920351267947 9.89486121357741e-05
4.281326794105858 -0.021674514098159126 0.9771029827679756 0.0003880246506945471 0.977356423177623 1.0038841991510925 0.9773731087808691 -0.00027012601289355676
4.281326794105858 -0.020988978726855567 0.9781356814049866 0.0003880251538301983 0.977338244989604 1.0038828974573097 0.9773550744798175 0.000780606925169125
4.281326794105858 -0.02030344335555201 0.9774252687281063 0.0003880257184161803 0.9773209377733005 1.0038814367855435 0.9773379149384036 8.735378970270435e-05
4.281326794105858 -0.019617908449909738 0.9767772738169738 0.00038802626961555387 0.9773044293225083 1.0038800107511163 0.9773215454442642 -0.0005442716272904269
4.281326794105858 -0.01893237307860618 0.9766876179985755 0.00038802654206129063 0.9772880186160837 1.0038793058951347 0.9773052544030497 -0.0006176364044742089
4.281326794105858 -0.01824683817296391 0.9776041016962778 0.00038802711259902634 0.9772729682158601 1.0038778298358402 0.9772903317252257 0.00031376997105203586
4.281326794105858 -0.01756130280166035 0.9769053923680673 0.00038802747850901035 0.9772583003104591 1.003876883178861 0.9772758017562956 -0.00037040938822829883
4.281326794105858 -0.01687576743035679 0.9780595098062583 0.0003880279493073458 0.9772444065686009 1.0038756651646268 0.9772620359877529 0.0007974738185054786
4.281326794105858 -0.01619023252471452 0.9769979791825673 0.0003880284517482182 0.977231181506115 1.003874365290448 0.9772489343386387 -0.0002509551560714307
4.281326794105858 -0.01550469761907225 0.9773727711846072 0.0003880289345492806 0.9772186488890817 1.0038731162299608 0.9772365218045809 0.00013624938002632092
4.281326794105858 -0.014819162247768691 0.9776406270248378 0.00038802950619865116 0.9772069431951419 1.0038716373129561 0.9772249379010662 0.00041568912377154543
4.281326794105858 -0.014133626876465133 0.9776002461841533 0.00038802986369472584 0.9771954857172169 1.003870712435251 0.9772136203130544 0.00038662587109894453
4.281326794105858 -0.013448091970822862 0.9769299922299574 0.00038803029838091485 0.977184694828636 1.0038695878613813 0.9772029332862021 -0.0002729410562447576
4.281326794105858 -0.01276255706518059 0.9772532200426762 0.0003880308685032307 0.9771746947999058 1.0038681129053901 0.9771930406913976 6.017935127866636e-05
4.281326794105858 -0.012077021693877033 0.9773662527076922 0.00038803130288043454 0.9771650913753624 1.0038669891367131 0.977183540624966 0.00018271208272613304
4.281326794105858 -0.011391486322573474 0.9773615439805582 0.00038803167241405586 0.9771560327959137 1.003866033125567 0.9771745813240591 0.00018696265649909005
4.281326794105858 -0.010705951416931203 0.9772081197499605 0.00038803222642677237 0.9771477270948332 1.003864599856601 0.9771663900182322 4.172973172822392e-05
4.281326794105858 -0.010020416045627645 0.9770336070705594 0.0003880326597411906 0.9771398548939355 1.0038634788452783 0.9771586095140635 -0.0001250024435041075
4.281326794105858 -0.009334881139985374 0.9775772935419347 0.0003880332011304583 0.977132641926917 1.0038620782411236 0.9771514693693266 0.00042582417260805805
4.281326794105858 -0.008649345768681815 0.9771985167284393 0.0003880336739037603 0.9771257886840513 1.0038608551534862 0.9771447136684903 5.3803059948953624e-05
4.281326794105858 -0.007963810397378257 0.9767152085045201 0.00038803421826497634 0.97711940552321 1.003859446868108 0.9771383968985514 -0.00042318839403132635
4.281326794105858 -0.007278275491735986 0.977538995035569 0.0003880346848890658 0.977113680351213 1.0038582396950932 0.9771327245632498 0.0004062704723191146
4.281326794105858 -0.006592740586093715 0.9767631778815926 0.00038803516286687787 0.9771083648970379 1.003857003152607 0.9771274797690898 -0.00036430188749714265
4.281326794105858 -0.005907205214790157 0.977015871826347 0.00038803566092982065 0.9771034261875907 1.003855714652545 0.9771226141239695 -0.00010674229762253074
4.281326794105858 -0.005221669843486598 0.9772822586008918 0.00038803607216415824 0.9770989373039576 1.0038546507825354 0.9771181809934959 0.00016407760739589605
4.281326794105858 -0.004536134937844327 0.9774564014564239 0.0003880366219773679 0.9770952414426447 1.0038532284102224 0.9771145342889866 0.00034186716743722645
4.281326794105858 -0.003850600032202056 0.9769529627326594 0.00038803714191037737 0.9770919417354336 1.0038518833419963 0.9771112881341458 -0.00015832540148641439
4.281326794105858 -0.003165064660898498 0.9772171291427991 0.00038803762699982374 0.9770889136742226 1.0038506284174207 0.9771082979892247 0.00010883115357440687
4.281326794105858 -0.0024795292895949395 0.9772292034574419 0.0003880381152434491 0.9770863314964349 1.0038493653361644 0.9771057508782398 0.00012345257920209907
4.281326794105858 -0.001793993918291381 0.976281061657699 0.00038803850581820644 0.9770841938132436 1.0038483549255572 0.9771036447745018 -0.000822583116802833
4.281326794105858 -0.00110845901264911 0.9775162923301207 0.0003880389633747509 0.9770826181513542 1.0038471712367325 0.977102104200111 0.0004141881300097072
4.281326794105858 -0.000422924107006839 0.9770654599112107 0.0003880393607057846 0.9770813806824601 1.0038461433522585 0.9771008835304085 -3.542361919772752e-05
4.281326794105858 0.0002626112642967193 0.9768516928759242 0.0003880398002713533 0.9770806486146061 1.0038450062106545 0.9771001658048197 -0.00024847292889551564
4.281326794105858 0.0009481466356002777 0.976598162364071 0.00038804027804342577 0.9770803913860179 1.0038437702330094 0.9770999093188936 -0.000501746954822524
4.281326794105858 0.0016336815412425487 0.9768824545106461 0.000388040715502326 0.9770806339916814 1.0038426385466317 0.9771001523773761 -0.00021769786672998226
4.281326794105858 0.0023192164468848198 0.976858360613459 0.00038804118302709803 0.9770813501779257 1.003841429084025 0.977100869371575 -0.00024250875811604455
4.281326794105858 0.003004751818188378 0.9768710404064606 0.00038804166115964113 0.9770825776279074 1.003840192182673 0.9771020891842724 -0.00023104877781188193
4.281326794105858 0.0036902871894919365 0.9772519875045198 0.00038804209677642347 0.9770841351724376 1.003839065269799 0.9771036374359328 0.00014835006858704425
4.281326794105858 0.0043758220951342075 0.9774994401239011 0.00038804258533935897 0.9770862618815213 1.0038378013916087 0.9771057578655328 0.00039368225836833304
4.281326794105858 0.0050613570007764785 0.9765007362425816 0.00038804302247449 0.9770888271402361 1.0038366705562543 0.9771083061597444 -0.0006075699171628202
4.281326794105858 0.005746892372080037 0.9761946945351372 0.00038804342089824933 0.9770918554298036 1.0038356398664952 0.9771113041460672 -0.0009166096109299859
4.281326794105858 0.006432427743383595 0.9777976230380415 0.0003880437386213589 0.977095136266039 1.0038348179442496 0.9771145517906904 0.0006830712473511191
4.281326794105858 0.007117963114687154 0.9776405249888034 0.0003880440219896161 0.9770988142358766 1.0038340848961758 0.9771181919212021 0.0005223330676012994
4.281326794105858 0.007803498020329425 0.977290048117455 0.0003880444391619233 0.9771032665432884 1.0038330057110645 0.9771226045927915 0.00016744352466346868
4.281326794105858 0.008489032925971696 0.9776021556730609 0.00038804481884879193 0.9771082051103697 1.0038320234992373 0.9771274868847181 0.00047466878834279136
4.281326794105858 0.009174568297275254 0.9768820897302414 0.00038804519327734996 0.9771134998310576 1.0038310548920144 0.9771327343741827 -0.00025064464394131125
4.281326794105858 0.009860103668578812 0.976517544844964 0.0003880455908582802 0.9771192228478315 1.0038300263940902 0.977138388506088 -0.0006208436611240264
4.281326794105858 0.010545638574221083 0.9769338798958579 0.00038804599660262795 0.9771255937949704 1.0038289767804804 0.9771446959618969 -0.00021081606603901015
4.281326794105858 0.011231173479863354 0.9771098880944887 0.00038804645297986447 0.9771324435131947 1.0038277961880775 0.9771514706059143 -4.158251142560854e-05
4.281326794105858 0.011916708851166913 0.977178516644938 0.0003880467984530217 0.9771396149352021 1.0038269024928854 0.9771585742556655 1.994238927249814e-05
4.281326794105858 0.012602244222470471 0.9769928644888713 0.0003880471286916243 0.9771474909408687 1.0038260482090395 0.977166359195402 -0.00017349470653060806
4.281326794105858 0.013287779128112742 0.9775145361863853 0.0003880474586070169 0.9771557451690055 1.003825194762747 0.9771745199335943 0.0003400162527910089
4.281326794105858 0.013973314033755013 0.977189648317906 0.00038804799057212864 0.9771648230274691 1.003823818644342 0.9771834958960819 6.152421824112686e-06
4.281326794105858 0.014658849405058572 0.9769564839257953 0.00038804847411251037 0.9771743934495153 1.0038225677971289 0.9771929817663196 -0.0002364978405243745
4.281326794105858 0.01534438477636213 0.9776857002449004 0.0003880488074373365 0.9771843802881389 1.003821705537082 0.9772028524066344 0.0004828478382660206
4.281326794105858 0.01602992014766569 0.9775712119822139 0.0003880492867282371 0.9771951629545483 1.0038204656878522 0.977213548120421 0.00035766386179281184
4.281326794105858 0.01671545505330796 0.9773417805246258 0.00038804971428172406 0.9772066009502456 1.0038193596776566 0.9772248738555329 0.00011690666909291991
4.281326794105858 0.01740098995895023 0.9772639640361818 0.00038805015810091086 0.9772182936286121 1.0038182115933623 0.9772364581077717 2.750592841005428e-05
4.281326794105858 0.01808652533025379 0.9776593347493926 0.00038805064243924414 0.9772308224697318 1.003816958695966 0.9772488818437923 0.00041045290560026704
4.281326794105858 0.018772060701557347 0.9771036423234335 0.00038805109577968186 0.9772439714642627 1.0038157859874635 0.9772619184474403 -0.00015827612400676205
4.281326794105858 0.019457595607199618 0.9773148409902557 0.00038805148709089083 0.9772578562231111 1.0038147737393937 0.977275676814269 3.916417598670563e-05
4.281326794105858 0.02014313051284189 0.977572477011164 0.0003880519095809663 0.977272571314905 1.0038136808397864 0.9772902760588109 0.0002822009523530955
4.281326794105858 0.020828665884145448 0.9770750550551958 0.00038805221115738905 0.9772875743142028 1.0038129007217245 0.977305157329391 -0.0002301022741952874
4.281326794105858 0.021514201255449006 0.9780785864417921 0.00038805270648932625 0.9773039075749111 1.0038116193994184 0.9773213536889578 0.000757232752834347
4.281326794105858 0.022199736161091277 0.9769702046637629 0.0003880531002704164 0.9773204511516776 1.003810600770696 0.9773377880587616 -0.00036758339499864956
4.281326794105858 0.022885271066733548 0.977187772677674 0.00038805342940639864 0.9773377168940404 1.003809749366835 0.9773549195245523 -0.00016714684687835213
4.281326794105858 0.023570806438037106 0.977970144248446 0.0003880538324511961 0.9773558611792409 1.0038087067787627 0.9773729526263717 0.0005971916220742779
4.281326794105858 0.024256341809340665 0.9776500950514556 0.000388054140224185 0.9773748547608969 1.0038079106393225 0.9773918210260776 0.0002582740253780358
4.281326794105858 0.024941877180644223 0.9767255685911326 0.0003880544331131587 0.9773945821976727 1.0038071530026518 0.9774113893666956 -0.0006858207755630064
4.281326794105858 0.025627412086286494 0.978263390719458 0.00038805475382191817 0.9774151490464446 1.003806323403881 0.9774318264996793 0.0008315642197787021
4.281326794105858 0.026312946991928765 0.977924322624795 0.0003880551163595185 0.9774368880505796 1.0038053856053046 0.9774534372176691 0.00047088540712592053
4.281326794105858 0.026998482363232323 0.9773373177803137 0.0003880555405453879 0.9774594031658623 1.003804288339538 0.9774758158764383 -0.00013849809612453967
4.281326794105858 0.027684017734535882 0.978051025731669 0.00038805606310434755 0.9774829619474947 1.0038029366097894 0.9774992370451231 0.0005517886865459287
4.281326794105858 0.028369552640178153 0.9775762851050309 0.00038805641444883263 0.9775075036770187 1.0038020277712474 0.9775236529461184 5.263215891249118e-05
4.281326794105858 0.029055087545820424 0.978024955267038 0.0003880567511152516 0.9775328590637195 1.0038011569026617 0.9775488720710893 0.00047608319594871773
4.281326794105858 0.029740622917123982 0.9773701526717502 0.0003880570259068554 0.9775592837532963 1.0038004460892724 0.9775751550790944 -0.0002050024073442236
4.281326794105858 0.03042615828842754 0.9780039189388269 0.0003880573352307506 0.977586970574961 1.0037996459511593 0.9776027150126539 0.00040120392617293277
